Time,15min mean System Pout Consumption power (ALL) [kW],15min mean System Pout AC-coupling back power (ALL) [kW],15min mean System Pin Consumption power (ALL) [kW],15min mean System Pin Injection power (ALL) [kW],15min mean System Batt Charge Power Pbatt [kW],15min mean System Batt Discharge Power Pbatt [kW],15min mean Solar power (ALL) [kW]
2025-02-28 11:30:00,1.368168,0.0,0.0,-4.532933333333333,0.8966461454666667,0.0,7.0924
2025-02-28 11:45:00,1.9148933333333331,0.0,0.0,-3.9897733333333334,0.8984892370666666,0.0,7.10236
2025-02-28 12:00:00,1.9392,0.0,0.0,-3.9953266666666662,0.94620781,0.0,7.192760000000001
2025-02-28 12:15:00,1.6826866666666664,0.0,0.0,-4.25938,0.9478330477333333,0.0,7.19832
2025-02-28 12:30:00,1.8524733333333332,0.0,0.0,-4.093126666666667,0.9492713852,0.0,7.179953333333333
2025-02-28 12:45:00,0.91038,0.0,0.0,-4.96128,0.9523192525333334,0.0,7.1083
2025-02-28 13:00:00,0.534934,0.0,0.0,-5.217713333333333,0.9569276226666666,0.0,7.0049133333333335
2025-02-28 13:15:00,0.6640619999999999,0.0,0.0,-5.158353333333333,0.8253205802,0.0,6.96252
2025-02-28 13:30:00,0.5697566666666667,0.0,0.0,-5.9235066666666665,0.017392360205806666,-0.002732033049,6.79136
2025-02-28 13:45:00,0.43357466666666666,0.0,0.0,-5.965746666666666,0.0,-0.0028264482042666666,6.676693333333333
2025-02-28 14:00:00,0.468142,0.0,0.0,-5.7961800000000006,0.0,-0.0029265398261333333,6.5361400000000005
2025-02-28 14:15:00,0.7287546666666667,0.0,0.0,-5.305306666666667,0.0,-0.00274060904,6.301273333333333
2025-02-28 14:30:00,0.8890993333333334,0.0,0.0,-4.866960000000001,0.0,-0.0029577725999999998,6.018226666666666
2025-02-28 14:45:00,1.5482,0.0,0.0,-3.907026666666667,6.526548e-06,-0.0025240364400000003,5.722566666666666
2025-02-28 15:00:00,0.9677153333333333,0.0,0.0,-4.195539999999999,0.0,-0.0019585945200000002,5.41056
2025-02-28 15:15:00,0.5402406666666667,0.0,0.0,-4.26732,0.0,-0.00140323452,5.049013333333334
2025-02-28 15:30:00,0.5284653333333333,0.0,0.0,-3.8885333333333336,5.3400000000000005e-06,-0.00124123618792,4.6519466666666665
2025-02-28 15:45:00,0.609772,0.0,0.0,-3.3752,0.00020926021486666665,-0.0008642808889866665,4.208666666666667
2025-02-28 16:00:00,0.5918493333333333,0.0,0.0,-2.8853866666666668,5.9273407666666664e-06,-0.0015281279703333332,3.6872866666666666
2025-02-28 16:15:00,0.688724,0.0,0.010661533333333332,-0.1284332,0.00015699896266666667,-0.2729913010208,0.65714
2025-02-28 16:30:00,0.7557553333333333,0.0,0.0144632,0.0,0.0,-0.49981404146666664,0.3477866666666667
2025-02-28 16:45:00,0.6418406666666667,0.0,0.015087399999999999,0.0,0.0,-0.44175364066,0.2799626666666667
2025-02-28 17:00:00,1.2636360000000002,0.0,0.021183266666666666,0.0,0.0,-1.1398760409333333,0.25586333333333333
2025-02-28 17:15:00,1.0723826666666667,0.0,0.017767266666666667,0.0,0.0,-0.9556819062666667,0.232658
2025-02-28 17:30:00,0.9588913333333333,0.0,0.0166226,0.0,0.0,-0.8882229037999999,0.20268333333333333
2025-02-28 17:45:00,1.1620206666666666,0.0,0.020633066666666665,0.0,0.0,-1.1018906248666667,0.16391666666666668
2025-02-28 18:00:00,0.7710386666666668,0.0,0.0167752,0.0,0.0,-0.7497650663333333,0.1154328
2025-02-28 18:15:00,0.6680673333333333,0.0,0.015867333333333334,0.0,0.0,-0.7080048069333333,0.05434833333333333
2025-02-28 18:30:00,0.5729353333333334,0.0,0.015629266666666666,0.0,0.0,-0.6371638855999999,0.013139060000000001
2025-02-28 18:45:00,0.6396086666666666,0.0,0.015188866666666667,0.0,0.0,-0.7070984914666667,0.00365016
2025-02-28 19:00:00,0.6551593333333333,0.0,0.015838,0.0,0.0,-0.7178235209999999,0.0002686800000000091
2025-02-28 19:15:00,0.843666,0.0,0.018726266666666665,0.0,0.0,-0.9125100128,0.0
2025-02-28 19:30:00,0.7471926666666667,0.0,0.0163968,0.0,0.0,-0.8122502434,0.0
2025-02-28 19:45:00,0.6238213333333333,0.0,0.014902199999999999,0.0,0.0,-0.6850109268,0.0
2025-02-28 20:00:00,1.1800986666666666,0.0,0.020974266666666668,0.0,0.0,-1.2744251007333331,0.0
2025-02-28 20:15:00,0.8903146666666667,0.0,0.0167948,0.0,0.0,-0.9547636163333333,0.0
2025-02-28 20:30:00,0.686968,0.0,0.014802066666666667,0.0,0.0,-0.7502181942666667,0.0
2025-02-28 20:45:00,0.6688486666666668,0.0,0.014486066666666665,0.0,0.0,-0.7343009896666666,0.0
2025-02-28 21:00:00,0.8596766666666668,0.0,0.0169878,0.0,0.0,-0.9308139058666666,0.0
2025-02-28 21:15:00,0.9985,0.0,0.019630266666666667,0.0,0.0,-1.0940807093333333,0.0
2025-02-28 21:30:00,0.6320913333333333,0.0,0.0161962,0.0,0.0,-0.690202431,0.0
2025-02-28 21:45:00,0.812232,0.0,0.01709573333333333,0.0,0.0,-0.8798603689333333,0.0
2025-02-28 22:00:00,0.8883853333333334,0.0,0.017996866666666667,0.0,0.0,-0.9576198370666666,0.0
2025-02-28 22:15:00,0.993966,0.0,0.019898533333333336,0.0,0.0,-1.0685079679333334,0.0
2025-02-28 22:30:00,1.2214866666666666,0.0,0.022637333333333336,0.0,0.0,-1.3073528,0.0
2025-02-28 22:45:00,1.1512,0.0,0.0216386,0.0,0.0,-1.2350956126666666,0.0
2025-02-28 23:00:00,0.928926,0.0,0.020272933333333333,0.0,0.0,-1.0041713109333332,0.0
2025-02-28 23:15:00,0.9533913333333334,0.0,0.019789400000000002,0.0,0.0,-1.0256608544666668,0.0
2025-02-28 23:30:00,1.19714,0.0,0.0233408,0.0,0.0,-1.2815577040000001,0.0
2025-02-28 23:45:00,1.1373533333333332,0.0,0.022858133333333332,0.0,0.0,-1.2193029333333334,0.0
2025-03-01 00:00:00,1.21056,0.0,0.024327066666666668,0.0,0.0,-1.2935686262666666,0.0
2025-03-01 00:15:00,1.1422466666666666,0.0,0.0240766,0.0,0.0,-1.22116216,0.0
2025-03-01 00:30:00,1.1248733333333334,0.0,0.0237324,0.0,0.0,-1.2028468586,0.0
2025-03-01 00:45:00,1.2693133333333333,0.0,0.02493753333333333,0.0,0.0,-1.354396650266667,0.0
2025-03-01 01:00:00,1.3469,0.0,1.2238814,0.0,0.0,-0.19741879278000002,0.0
2025-03-01 01:15:00,1.0561873333333334,0.0,1.0125546666666667,0.0,0.0,-0.103282984,0.0
2025-03-01 01:30:00,1.0752213333333331,0.0,1.0296693333333333,0.0,0.0,-0.10372155733333331,0.0
2025-03-01 01:45:00,1.0144879999999998,0.0,1.0745,0.0,2.9986781999999996e-05,-0.006258569315333333,0.0
2025-03-01 02:00:00,0.9823959999999999,0.0,1.05094,0.0,5.766782e-06,-0.000968221142,0.0
2025-03-01 02:15:00,1.051192,0.0,1.1156866666666665,0.0,0.0,-0.00186724782,0.0
2025-03-01 02:30:00,0.9118546666666667,0.0,0.97606,0.0,0.0007490934599999999,-0.00094284654,0.0
2025-03-01 02:45:00,0.76163,0.0,0.826264,0.0,0.001397835502,0.0,0.0
2025-03-01 03:00:00,0.7746973333333333,0.0,0.839592,0.0,0.00279049346,0.0,0.0
2025-03-01 03:15:00,0.6852453333333333,0.0,0.7483033333333334,0.0,0.0009838001513333334,-0.00011014114200000002,0.0
2025-03-01 03:30:00,0.665334,0.0,0.7286393333333333,0.0,0.00047634080413333334,-0.00011245013977333334,0.0
2025-03-01 03:45:00,0.8297653333333332,0.0,0.8923386666666667,0.0,0.00083526633866,-0.00021741215773333334,0.0
2025-03-01 04:00:00,0.8410306666666667,0.0,0.9055953333333334,0.0,0.0017917140841333331,-0.00022202344880000002,0.0
2025-03-01 04:15:00,0.8189566666666667,0.0,0.8867213333333334,0.0,0.0023167293574666665,0.0,0.0
2025-03-01 04:30:00,1.015264,0.0,1.080964,0.0,0.0003914888694666667,-0.0010176257517266667,0.0
2025-03-01 04:45:00,1.0304253333333333,0.0,1.09724,0.0,0.0,-0.0017918115646,0.0
2025-03-01 05:00:00,1.035746,0.0,1.1028733333333334,0.0,0.0,-0.0021760437677999997,0.0
2025-03-01 05:15:00,1.17198,0.0,1.23566,0.0,0.0,-0.0028060902333333334,0.0
2025-03-01 05:30:00,1.0267426666666666,0.0,1.0906466666666668,0.0,6.9198962e-05,-0.00143475760448,0.0
2025-03-01 05:45:00,0.9291826666666666,0.0,0.996088,0.0,0.0005594170488066667,-0.0001505149046533333,0.0
2025-03-01 06:00:00,1.0317413333333334,0.0,1.0957533333333334,0.0,0.0,-0.0020463313731333335,0.0
2025-03-01 06:15:00,0.9818653333333334,0.0,1.048414,0.0,0.0005086289666,-0.000854617578,0.0
2025-03-01 06:30:00,0.8841793333333333,0.0,0.9536433333333334,0.0,0.0016732242159466666,-1.0381599999999999e-05,0.0
2025-03-01 06:45:00,1.0688453333333332,0.0,1.1322653333333332,0.0,5.82489132e-05,-0.0021348344244000003,1.5035333333333335e-05
2025-03-01 07:00:00,1.0503026666666666,0.0,1.1224066666666668,0.0,0.0,-0.0014595491,0.002241434666666667
2025-03-01 07:15:00,1.0094699999999999,0.0,1.0763466666666666,0.0,0.0,-0.00144801,0.015981733333333335
2025-03-01 07:30:00,0.9922793333333334,0.0,1.0144926666666667,0.0,1.1533218000000001e-06,-0.0010772121799999998,0.066167
2025-03-01 07:45:00,1.0157073333333333,0.0,0.979692,0.0,0.00018049782,-0.00125481744,0.1203748
2025-03-01 08:00:00,1.2250466666666666,0.0,1.1352293333333334,0.0,0.0,-0.001646383218,0.17482266666666665
2025-03-01 08:15:00,1.6470133333333334,0.0,1.421,0.0,4.0367820000000005e-05,-0.0016459231418,0.311998
2025-03-01 08:30:00,1.7458533333333333,0.0,1.220532,0.0,0.0,-0.00161928,0.634762
2025-03-01 08:45:00,1.8146866666666666,0.0,0.31232,0.0,0.192033998634,-0.04697254817333333,1.81786
2025-03-01 09:00:00,2.47176,0.0,0.39894313333333337,0.0,0.21224954322666664,-0.06670883334666668,2.4224733333333335
2025-03-01 09:15:00,3.8587466666666668,0.0,0.37139853333333334,0.0,1.0041880458133332,-0.01945010134666667,4.761246666666667
2025-03-01 09:30:00,2.9038666666666666,0.0,0.0282228,0.0,1.7985372238,0.0,4.987006666666667
2025-03-01 09:45:00,2.28454,0.0,0.017021866666666666,0.0,2.7577936082666668,0.0,5.335193333333334
2025-03-01 10:00:00,2.28084,0.0,0.0161556,0.0,3.0508051612000004,0.0,5.637273333333334
2025-03-01 10:15:00,2.3959400000000004,0.0,0.01360414022,-0.0007932413333333334,3.2191025514,0.0,5.95218
2025-03-01 10:30:00,1.6180866666666667,0.0,0.0,-0.005993885333333334,4.2387156722,0.0,6.22214
2025-03-01 10:45:00,1.1402266666666667,0.0,0.0,-0.01199238,4.9155713677333335,0.0,6.456846666666666
2025-03-01 11:00:00,1.6403066666666666,0.0,0.0064686000000000006,-0.009339606666666667,4.619410502066667,0.0,6.649686666666667
2025-03-01 11:15:00,2.0421246666666666,0.0,0.0085057,-0.18836075333333335,4.201046006666667,0.0,6.806686666666667
2025-03-01 11:30:00,0.678644,0.0,0.0,-4.998473333333334,0.9716371824533334,0.0,6.93648
2025-03-01 11:45:00,0.5804733333333334,0.0,0.0,-6.041953333333334,0.10457678,0.0,7.009566666666667
2025-03-01 12:00:00,1.3642546666666666,0.0,0.0,-5.310093333333333,0.10488650000000001,0.0,7.07248
2025-03-01 12:15:00,1.0639286666666667,0.0,0.0,-5.649446666666666,0.10490857199999999,0.0,7.1071333333333335
2025-03-01 12:30:00,0.9765673333333333,0.0,0.0,-5.749733333333333,0.104769732,0.0,7.108093333333333
2025-03-01 12:45:00,0.9443613333333333,0.0,0.0,-5.8212,0.0418875422088,-0.0006597901079999999,7.085086666666666
2025-03-01 13:00:00,0.5294226666666667,0.0,0.0,-6.230073333333333,0.0010689607022,-0.0012098953853333333,7.040286666666666
2025-03-01 13:15:00,0.669344,0.0,0.0,-5.927359999999999,0.0014018931036666666,-0.0014013316628666667,6.944466666666667
2025-03-01 13:30:00,0.47888533333333333,0.0,0.0,-6.019206666666666,0.0012959350530666667,-0.0012620566266666666,6.778426666666666
2025-03-01 13:45:00,0.5231166666666667,0.0,0.0,-5.811426666666667,0.0020581165420666663,-0.00086464326,6.616526666666667
2025-03-01 14:00:00,0.7009646666666666,0.0,0.0,-5.462186666666667,0.0015552228226666665,-0.0011702371689333332,6.438680000000001
2025-03-01 14:15:00,1.6213266666666668,0.0,0.0,-4.283673333333334,0.0012662085178666667,-0.0013378300000000001,6.185266666666666
2025-03-01 14:30:00,0.8292466666666666,0.0,0.0,-4.9010533333333335,0.0010873289096,-0.00151312304,5.995093333333333
2025-03-01 14:45:00,0.44766866666666666,0.0,0.0,-4.972313333333333,0.0017352631546666668,-0.0007213280879999999,5.682693333333333
2025-03-01 15:00:00,0.49380466666666667,0.0,0.0,-4.618546666666666,0.0015966517673999998,-0.0011115999266666668,5.360673333333334
